estado,municipio,bairros,ano,periodo,levantamento,timestamp,mosquito,longitude,latitude,zona,variable,value
AMAZONAS,MANAUS,EDUCANDOS,2020,fevereiro,1,1/2/2020,Aegypti,-60.01128735091985,-3.141720731574834,SUL,iip,1.83
AMAZONAS,MANAUS,FLORES,2016,agosto,2,1/8/2016,Aegypti,-60.009411905898,-3.058981484675355,CENTRO-SUL,iip,0.42
AMAZONAS,MANAUS,FLORES,2017,outubro,2,1/10/2017,Aegypti,-60.009411905898,-3.058981484675355,CENTRO-SUL,iip,1.16
AMAZONAS,MANAUS,FLORES,2017,fevereiro,1,1/2/2017,Aegypti,-60.009411905898,-3.058981484675355,CENTRO-SUL,iip,1.94
AMAZONAS,MANAUS,FLORES,2018,outubro,2,1/10/2018,Aegypti,-60.009411905898,-3.058981484675355,CENTRO-SUL,iip,1.48
AMAZONAS,MANAUS,FLORES,2018,janeiro,1,1/1/2018,Aegypti,-60.009411905898,-3.058981484675355,CENTRO-SUL,iip,1.48
AMAZONAS,MANAUS,FLORES,2019,fevereiro,1,1/2/2019,Aegypti,-60.009411905898,-3.058981484675355,CENTRO-SUL,iip,2.42
AMAZONAS,MANAUS,FLORES,2019,novembro,2,1/11/2019,Aegypti,-60.009411905898,-3.058981484675355,CENTRO-SUL,iip,0.98
AMAZONAS,MANAUS,FLORES,2020,fevereiro,1,1/2/2020,Aegypti,-60.009411905898,-3.058981484675355,CENTRO-SUL,iip,1.35
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2016,agosto,2,1/8/2016,Aegypti,-59.92575811955416,-3.07093982714311,LESTE,iip,1.49
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2017,outubro,2,1/10/2017,Aegypti,-59.92575811955416,-3.07093982714311,LESTE,iip,6.88
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2017,fevereiro,1,1/2/2017,Aegypti,-59.92575811955416,-3.07093982714311,LESTE,iip,3.52
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2018,janeiro,1,1/1/2018,Aegypti,-59.92575811955416,-3.07093982714311,LESTE,iip,4.69
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2019,fevereiro,1,1/2/2019,Aegypti,-59.92575811955416,-3.07093982714311,LESTE,iip,2.55
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2019,novembro,2,1/11/2019,Aegypti,-59.92575811955416,-3.07093982714311,LESTE,iip,3.26
AMAZONAS,MANAUS,GILBERTO MESTRINHO,2020,fevereiro,1,1/2/2020,Aegypti,-59.92575811955416,-3.07093982714311,LESTE,iip,3.37
AMAZONAS,MANAUS,GLORIA,2016,agosto,2,1/8/2016,Aegypti,-60.03469302526943,-3.1223743617461848,OESTE,iip,0.0
AMAZONAS,MANAUS,GLORIA,2017,outubro,2,1/10/2017,Aegypti,-60.03469302526943,-3.1223743617461848,OESTE,iip,0.0
AMAZONAS,MANAUS,GLORIA,2017,fevereiro,1,1/2/2017,Aegypti,-60.03469302526943,-3.1223743617461848,OESTE,iip,5.05
AMAZONAS,MANAUS,GLORIA,2018,outubro,2,1/10/2018,Aegypti,-60.03469302526943,-3.1223743617461848,OESTE,iip,3.41
AMAZONAS,MANAUS,GLORIA,2018,janeiro,1,1/1/2018,Aegypti,-60.03469302526943,-3.1223743617461848,OESTE,iip,3.41
AMAZONAS,MANAUS,GLORIA,2019,fevereiro,1,1/2/2019,Aegypti,-60.03469302526943,-3.1223743617461848,OESTE,iip,4.08
AMAZONAS,MANAUS,GLORIA,2019,novembro,2,1/11/2019,Aegypti,-60.03469302526943,-3.1223743617461848,OESTE,iip,1.83
AMAZONAS,MANAUS,GLORIA,2020,fevereiro,1,1/2/2020,Aegypti,-60.03469302526943,-3.1223743617461848,OESTE,iip,4.24
AMAZONAS,MANAUS,JAPIIM,2016,agosto,2,1/8/2016,Aegypti,-59.97848704524229,-3.112088437328226,SUL,iip,0.97
AMAZONAS,MANAUS,JAPIIM,2017,outubro,2,1/10/2017,Aegypti,-59.97848704524229,-3.112088437328226,SUL,iip,2.06
AMAZONAS,MANAUS,JAPIIM,2017,fevereiro,1,1/2/2017,Aegypti,-59.97848704524229,-3.112088437328226,SUL,iip,0.92
AMAZONAS,MANAUS,JAPIIM,2018,outubro,2,1/10/2018,Aegypti,-59.97848704524229,-3.112088437328226,SUL,iip,4.46
AMAZONAS,MANAUS,JAPIIM,2018,janeiro,1,1/1/2018,Aegypti,-59.97848704524229,-3.112088437328226,SUL,iip,4.46
AMAZONAS,MANAUS,JAPIIM,2019,fevereiro,1,1/2/2019,Aegypti,-59.97848704524229,-3.112088437328226,SUL,iip,2.29
AMAZONAS,MANAUS,JAPIIM,2019,novembro,2,1/11/2019,Aegypti,-59.97848704524229,-3.112088437328226,SUL,iip,1.75
AMAZONAS,MANAUS,JAPIIM,2020,fevereiro,1,1/2/2020,Aegypti,-59.97848704524229,-3.112088437328226,SUL,iip,2.42
AMAZONAS,MANAUS,JORGE TEIXEIRA,2016,agosto,2,1/8/2016,Aegypti,-59.9244174686114,-3.0274360987431033,LESTE,iip,2.68
AMAZONAS,MANAUS,JORGE TEIXEIRA,2017,outubro,2,1/10/2017,Aegypti,-59.9244174686114,-3.0274360987431033,LESTE,iip,5.24
AMAZONAS,MANAUS,JORGE TEIXEIRA,2017,fevereiro,1,1/2/2017,Aegypti,-59.9244174686114,-3.0274360987431033,LESTE,iip,4.68
AMAZONAS,MANAUS,JORGE TEIXEIRA,2018,janeiro,1,1/1/2018,Aegypti,-59.9244174686114,-3.0274360987431033,LESTE,iip,7.25
AMAZONAS,MANAUS,JORGE TEIXEIRA,2019,fevereiro,1,1/2/2019,Aegypti,-59.9244174686114,-3.0274360987431033,LESTE,iip,3.01
AMAZONAS,MANAUS,JORGE TEIXEIRA,2019,novembro,2,1/11/2019,Aegypti,-59.9244174686114,-3.0274360987431033,LESTE,iip,4.6
AMAZONAS,MANAUS,JORGE TEIXEIRA,2020,fevereiro,1,1/2/2020,Aegypti,-59.9244174686114,-3.0274360987431033,LESTE,iip,4.0
AMAZONAS,MANAUS,LAGO AZUL,2016,agosto,2,1/8/2016,Aegypti,-59.998328175001575,-2.952413930641616,NORTE,iip,1.12
AMAZONAS,MANAUS,LAGO AZUL,2017,outubro,2,1/10/2017,Aegypti,-59.998328175001575,-2.952413930641616,NORTE,iip,0.0
AMAZONAS,MANAUS,LAGO AZUL,2017,fevereiro,1,1/2/2017,Aegypti,-59.998328175001575,-2.952413930641616,NORTE,iip,0.8
AMAZONAS,MANAUS,LAGO AZUL,2018,outubro,2,1/10/2018,Aegypti,-59.998328175001575,-2.952413930641616,NORTE,iip,0.41
AMAZONAS,MANAUS,LAGO AZUL,2018,janeiro,1,1/1/2018,Aegypti,-59.998328175001575,-2.952413930641616,NORTE,iip,0.41
AMAZONAS,MANAUS,LAGO AZUL,2019,fevereiro,1,1/2/2019,Aegypti,-59.998328175001575,-2.952413930641616,NORTE,iip,0.0
AMAZONAS,MANAUS,LAGO AZUL,2019,novembro,2,1/11/2019,Aegypti,-59.998328175001575,-2.952413930641616,NORTE,iip,0.65
AMAZONAS,MANAUS,LAGO AZUL,2020,fevereiro,1,1/2/2020,Aegypti,-59.998328175001575,-2.952413930641616,NORTE,iip,0.0
AMAZONAS,MANAUS,LIRIO DO VALE,2016,agosto,2,1/8/2016,Aegypti,-60.069612707392814,-3.0722951369566536,OESTE,iip,1.2
AMAZONAS,MANAUS,LIRIO DO VALE,2017,outubro,2,1/10/2017,Aegypti,-60.069612707392814,-3.0722951369566536,OESTE,iip,0.8
AMAZONAS,MANAUS,LIRIO DO VALE,2017,fevereiro,1,1/2/2017,Aegypti,-60.069612707392814,-3.0722951369566536,OESTE,iip,3.01
AMAZONAS,MANAUS,LIRIO DO VALE,2018,outubro,2,1/10/2018,Aegypti,-60.069612707392814,-3.0722951369566536,OESTE,iip,3.37
AMAZONAS,MANAUS,LIRIO DO VALE,2018,janeiro,1,1/1/2018,Aegypti,-60.069612707392814,-3.0722951369566536,OESTE,iip,3.37
AMAZONAS,MANAUS,LIRIO DO VALE,2019,fevereiro,1,1/2/2019,Aegypti,-60.069612707392814,-3.0722951369566536,OESTE,iip,1.56
AMAZONAS,MANAUS,LIRIO DO VALE,2019,novembro,2,1/11/2019,Aegypti,-60.069612707392814,-3.0722951369566536,OESTE,iip,0.0
AMAZONAS,MANAUS,LIRIO DO VALE,2020,fevereiro,1,1/2/2020,Aegypti,-60.069612707392814,-3.0722951369566536,OESTE,iip,3.83
AMAZONAS,MANAUS,MAUAZINHO,2016,agosto,2,1/8/2016,Aegypti,-59.93453342115486,-3.114381201157773,LESTE,iip,1.04
AMAZONAS,MANAUS,MAUAZINHO,2017,outubro,2,1/10/2017,Aegypti,-59.93453342115486,-3.114381201157773,LESTE,iip,0.45
AMAZONAS,MANAUS,MAUAZINHO,2017,fevereiro,1,1/2/2017,Aegypti,-59.93453342115486,-3.114381201157773,LESTE,iip,2.53
AMAZONAS,MANAUS,MAUAZINHO,2018,janeiro,1,1/1/2018,Aegypti,-59.93453342115486,-3.114381201157773,LESTE,iip,3.49
AMAZONAS,MANAUS,MAUAZINHO,2019,fevereiro,1,1/2/2019,Aegypti,-59.93453342115486,-3.114381201157773,LESTE,iip,0.92
AMAZONAS,MANAUS,MAUAZINHO,2019,novembro,2,1/11/2019,Aegypti,-59.93453342115486,-3.114381201157773,LESTE,iip,1.39
AMAZONAS,MANAUS,MAUAZINHO,2020,fevereiro,1,1/2/2020,Aegypti,-59.93453342115486,-3.114381201157773,LESTE,iip,1.85
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2016,agosto,2,1/8/2016,Aegypti,-59.995317984813454,-3.004765617303016,NORTE,iip,1.34
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2017,outubro,2,1/10/2017,Aegypti,-59.995317984813454,-3.004765617303016,NORTE,iip,1.06
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2017,fevereiro,1,1/2/2017,Aegypti,-59.995317984813454,-3.004765617303016,NORTE,iip,3.87
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2018,outubro,2,1/10/2018,Aegypti,-59.995317984813454,-3.004765617303016,NORTE,iip,0.89
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2018,janeiro,1,1/1/2018,Aegypti,-59.995317984813454,-3.004765617303016,NORTE,iip,0.89
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2019,fevereiro,1,1/2/2019,Aegypti,-59.995317984813454,-3.004765617303016,NORTE,iip,0.7
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2019,novembro,2,1/11/2019,Aegypti,-59.995317984813454,-3.004765617303016,NORTE,iip,1.24
AMAZONAS,MANAUS,MONTE DAS OLIVEIRAS,2020,fevereiro,1,1/2/2020,Aegypti,-59.995317984813454,-3.004765617303016,NORTE,iip,0.88
AMAZONAS,MANAUS,MORRO DA LIBERDADE,2016,agosto,2,1/8/2016,Aegypti,-60.001193924507554,-3.1390653412451153,SUL,iip,1.17
AMAZONAS,MANAUS,MORRO DA LIBERDADE,2017,outubro,2,1/10/2017,Aegypti,-60.001193924507554,-3.1390653412451153,SUL,iip,0.6
AMAZONAS,MANAUS,MORRO DA LIBERDADE,2017,fevereiro,1,1/2/2017,Aegypti,-60.001193924507554,-3.1390653412451153,SUL,iip,0.0
AMAZONAS,MANAUS,MORRO DA LIBERDADE,2018,outubro,2,1/10/2018,Aegypti,-60.001193924507554,-3.1390653412451153,SUL,iip,3.39
AMAZONAS,MANAUS,MORRO DA LIBERDADE,2018,janeiro,1,1/1/2018,Aegypti,-60.001193924507554,-3.1390653412451153,SUL,iip,3.39
AMAZONAS,MANAUS,MORRO DA LIBERDADE,2019,fevereiro,1,1/2/2019,Aegypti,-60.001193924507554,-3.1390653412451153,SUL,iip,2.72
AMAZONAS,MANAUS,MORRO DA LIBERDADE,2019,novembro,2,1/11/2019,Aegypti,-60.001193924507554,-3.1390653412451153,SUL,iip,0.0
AMAZONAS,MANAUS,MORRO DA LIBERDADE,2020,fevereiro,1,1/2/2020,Aegypti,-60.001193924507554,-3.1390653412451153,SUL,iip,0.0
AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2016,agosto,2,1/8/2016,Aegypti,-60.030418380965216,-3.1277867960641466,SUL,iip,0.0
AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2017,outubro,2,1/10/2017,Aegypti,-60.030418380965216,-3.1277867960641466,SUL,iip,0.0
AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2017,fevereiro,1,1/2/2017,Aegypti,-60.030418380965216,-3.1277867960641466,SUL,iip,0.0
AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2018,outubro,2,1/10/2018,Aegypti,-60.030418380965216,-3.1277867960641466,SUL,iip,3.2
AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2018,janeiro,1,1/1/2018,Aegypti,-60.030418380965216,-3.1277867960641466,SUL,iip,3.2
AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2019,fevereiro,1,1/2/2019,Aegypti,-60.030418380965216,-3.1277867960641466,SUL,iip,0.0
AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2019,novembro,2,1/11/2019,Aegypti,-60.030418380965216,-3.1277867960641466,SUL,iip,0.0
AMAZONAS,MANAUS,NOSSA SENHORA APARECIDA,2020,fevereiro,1,1/2/2020,Aegypti,-60.030418380965216,-3.1277867960641466,SUL,iip,0.0
AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2016,agosto,2,1/8/2016,Aegypti,-60.01900552612923,-3.1048405892029445,CENTRO-SUL,iip,0.0
AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2017,outubro,2,1/10/2017,Aegypti,-60.01900552612923,-3.1048405892029445,CENTRO-SUL,iip,0.52
AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2017,fevereiro,1,1/2/2017,Aegypti,-60.01900552612923,-3.1048405892029445,CENTRO-SUL,iip,0.58
AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2018,outubro,2,1/10/2018,Aegypti,-60.01900552612923,-3.1048405892029445,CENTRO-SUL,iip,1.38
AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2018,janeiro,1,1/1/2018,Aegypti,-60.01900552612923,-3.1048405892029445,CENTRO-SUL,iip,1.38
AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2019,fevereiro,1,1/2/2019,Aegypti,-60.01900552612923,-3.1048405892029445,CENTRO-SUL,iip,3.72
AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2019,novembro,2,1/11/2019,Aegypti,-60.01900552612923,-3.1048405892029445,CENTRO-SUL,iip,0.0
AMAZONAS,MANAUS,NOSSA SENHORA DAS GRACAS,2020,fevereiro,1,1/2/2020,Aegypti,-60.01900552612923,-3.1048405892029445,CENTRO-SUL,iip,1.84
AMAZONAS,MANAUS,NOVA CIDADE,2016,agosto,2,1/8/2016,Aegypti,-59.98028025781682,-2.997588273106359,NORTE,iip,0.67
AMAZONAS,MANAUS,NOVA CIDADE,2017,outubro,2,1/10/2017,Aegypti,-59.98028025781682,-2.997588273106359,NORTE,iip,1.26
AMAZONAS,MANAUS,NOVA CIDADE,2017,fevereiro,1,1/2/2017,Aegypti,-59.98028025781682,-2.997588273106359,NORTE,iip,3.59
AMAZONAS,MANAUS,NOVA CIDADE,2018,outubro,2,1/10/2018,Aegypti,-59.98028025781682,-2.997588273106359,NORTE,iip,3.92
AMAZONAS,MANAUS,NOVA CIDADE,2018,janeiro,1,1/1/2018,Aegypti,-59.98028025781682,-2.997588273106359,NORTE,iip,3.92
AMAZONAS,MANAUS,NOVA CIDADE,2019,fevereiro,1,1/2/2019,Aegypti,-59.98028025781682,-2.997588273106359,NORTE,iip,0.3
AMAZONAS,MANAUS,NOVA CIDADE,2019,novembro,2,1/11/2019,Aegypti,-59.98028025781682,-2.997588273106359,NORTE,iip,1.61
AMAZONAS,MANAUS,NOVA CIDADE,2020,fevereiro,1,1/2/2020,Aegypti,-59.98028025781682,-2.997588273106359,NORTE,iip,0.67
AMAZONAS,MANAUS,NOVA ESPERANCA,2016,agosto,2,1/8/2016,Aegypti,-60.05786555212823,-3.0843853796241896,OESTE,iip,1.4
AMAZONAS,MANAUS,NOVA ESPERANCA,2017,outubro,2,1/10/2017,Aegypti,-60.05786555212823,-3.0843853796241896,OESTE,iip,2.4
AMAZONAS,MANAUS,NOVA ESPERANCA,2017,fevereiro,1,1/2/2017,Aegypti,-60.05786555212823,-3.0843853796241896,OESTE,iip,3.68
AMAZONAS,MANAUS,NOVA ESPERANCA,2018,outubro,2,1/10/2018,Aegypti,-60.05786555212823,-3.0843853796241896,OESTE,iip,3.36
AMAZONAS,MANAUS,NOVA ESPERANCA,2018,janeiro,1,1/1/2018,Aegypti,-60.05786555212823,-3.0843853796241896,OESTE,iip,3.36
AMAZONAS,MANAUS,NOVA ESPERANCA,2019,fevereiro,1,1/2/2019,Aegypti,-60.05786555212823,-3.0843853796241896,OESTE,iip,0.93
AMAZONAS,MANAUS,NOVA ESPERANCA,2019,novembro,2,1/11/2019,Aegypti,-60.05786555212823,-3.0843853796241896,OESTE,iip,1.62
AMAZONAS,MANAUS,NOVA ESPERANCA,2020,fevereiro,1,1/2/2020,Aegypti,-60.05786555212823,-3.0843853796241896,OESTE,iip,2.26
AMAZONAS,MANAUS,NOVO ALEIXO,2016,agosto,2,1/8/2016,Aegypti,-59.96581058206106,-3.051450423435523,NORTE,iip,1.16
AMAZONAS,MANAUS,NOVO ALEIXO,2017,outubro,2,1/10/2017,Aegypti,-59.96581058206106,-3.051450423435523,NORTE,iip,1.36
AMAZONAS,MANAUS,NOVO ALEIXO,2017,fevereiro,1,1/2/2017,Aegypti,-59.96581058206106,-3.051450423435523,NORTE,iip,2.34
AMAZONAS,MANAUS,NOVO ALEIXO,2018,outubro,2,1/10/2018,Aegypti,-59.96581058206106,-3.051450423435523,NORTE,iip,3.76
AMAZONAS,MANAUS,NOVO ALEIXO,2018,janeiro,1,1/1/2018,Aegypti,-59.96581058206106,-3.051450423435523,NORTE,iip,3.76
AMAZONAS,MANAUS,NOVO ALEIXO,2019,fevereiro,1,1/2/2019,Aegypti,-59.96581058206106,-3.051450423435523,NORTE,iip,1.6
AMAZONAS,MANAUS,NOVO ALEIXO,2019,novembro,2,1/11/2019,Aegypti,-59.96581058206106,-3.051450423435523,NORTE,iip,1.91
AMAZONAS,MANAUS,NOVO ALEIXO,2020,fevereiro,1,1/2/2020,Aegypti,-59.96581058206106,-3.051450423435523,NORTE,iip,1.18
AMAZONAS,MANAUS,NOVO ISRAEL,2016,agosto,2,1/8/2016,Aegypti,-60.01200313795572,-3.0268591079729785,NORTE,iip,0.4
AMAZONAS,MANAUS,NOVO ISRAEL,2017,outubro,2,1/10/2017,Aegypti,-60.01200313795572,-3.0268591079729785,NORTE,iip,0.38
AMAZONAS,MANAUS,NOVO ISRAEL,2017,fevereiro,1,1/2/2017,Aegypti,-60.01200313795572,-3.0268591079729785,NORTE,iip,3.57
AMAZONAS,MANAUS,NOVO ISRAEL,2018,outubro,2,1/10/2018,Aegypti,-60.01200313795572,-3.0268591079729785,NORTE,iip,0.55
AMAZONAS,MANAUS,NOVO ISRAEL,2018,janeiro,1,1/1/2018,Aegypti,-60.01200313795572,-3.0268591079729785,NORTE,iip,0.55
AMAZONAS,MANAUS,NOVO ISRAEL,2019,fevereiro,1,1/2/2019,Aegypti,-60.01200313795572,-3.0268591079729785,NORTE,iip,2.1
AMAZONAS,MANAUS,NOVO ISRAEL,2019,novembro,2,1/11/2019,Aegypti,-60.01200313795572,-3.0268591079729785,NORTE,iip,0.42
AMAZONAS,MANAUS,NOVO ISRAEL,2020,fevereiro,1,1/2/2020,Aegypti,-60.01200313795572,-3.0268591079729785,NORTE,iip,0.76
AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2016,agosto,2,1/8/2016,Aegypti,-60.006305688679255,-3.0784839245778817,CENTRO-SUL,iip,0.19
AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2017,outubro,2,1/10/2017,Aegypti,-60.006305688679255,-3.0784839245778817,CENTRO-SUL,iip,1.96
AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2017,fevereiro,1,1/2/2017,Aegypti,-60.006305688679255,-3.0784839245778817,CENTRO-SUL,iip,1.15
AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2018,outubro,2,1/10/2018,Aegypti,-60.006305688679255,-3.0784839245778817,CENTRO-SUL,iip,3.33
AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2018,janeiro,1,1/1/2018,Aegypti,-60.006305688679255,-3.0784839245778817,CENTRO-SUL,iip,3.33
AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2019,fevereiro,1,1/2/2019,Aegypti,-60.006305688679255,-3.0784839245778817,CENTRO-SUL,iip,1.69
AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2019,novembro,2,1/11/2019,Aegypti,-60.006305688679255,-3.0784839245778817,CENTRO-SUL,iip,1.08
AMAZONAS,MANAUS,PARQUE 10 DE NOVEMBRO,2020,fevereiro,1,1/2/2020,Aegypti,-60.006305688679255,-3.0784839245778817,CENTRO-SUL,iip,1.21
AMAZONAS,MANAUS,PETROPOLIS,2016,agosto,2,1/8/2016,Aegypti,-59.99324018087785,-3.108433137922975,SUL,iip,1.27
AMAZONAS,MANAUS,PETROPOLIS,2017,outubro,2,1/10/2017,Aegypti,-59.99324018087785,-3.108433137922975,SUL,iip,1.13
AMAZONAS,MANAUS,PETROPOLIS,2017,fevereiro,1,1/2/2017,Aegypti,-59.99324018087785,-3.108433137922975,SUL,iip,0.61
AMAZONAS,MANAUS,PETROPOLIS,2018,outubro,2,1/10/2018,Aegypti,-59.99324018087785,-3.108433137922975,SUL,iip,0.85
AMAZONAS,MANAUS,PETROPOLIS,2018,janeiro,1,1/1/2018,Aegypti,-59.99324018087785,-3.108433137922975,SUL,iip,0.85
AMAZONAS,MANAUS,PETROPOLIS,2019,fevereiro,1,1/2/2019,Aegypti,-59.99324018087785,-3.108433137922975,SUL,iip,2.79
AMAZONAS,MANAUS,PETROPOLIS,2019,novembro,2,1/11/2019,Aegypti,-59.99324018087785,-3.108433137922975,SUL,iip,1.13
AMAZONAS,MANAUS,PETROPOLIS,2020,fevereiro,1,1/2/2020,Aegypti,-59.99324018087785,-3.108433137922975,SUL,iip,1.28
AMAZONAS,MANAUS,PLANALTO,2016,agosto,2,1/8/2016,Aegypti,-60.05776015116899,-3.064727906084599,CENTRO-OESTE,iip,0.58
AMAZONAS,MANAUS,PLANALTO,2017,outubro,2,1/10/2017,Aegypti,-60.05776015116899,-3.064727906084599,CENTRO-OESTE,iip,2.31
AMAZONAS,MANAUS,PLANALTO,2017,fevereiro,1,1/2/2017,Aegypti,-60.05776015116899,-3.064727906084599,CENTRO-OESTE,iip,2.91
AMAZONAS,MANAUS,PLANALTO,2018,outubro,2,1/10/2018,Aegypti,-60.05776015116899,-3.064727906084599,CENTRO-OESTE,iip,4.4
AMAZONAS,MANAUS,PLANALTO,2018,janeiro,1,1/1/2018,Aegypti,-60.05776015116899,-3.064727906084599,CENTRO-OESTE,iip,4.4
AMAZONAS,MANAUS,PLANALTO,2019,fevereiro,1,1/2/2019,Aegypti,-60.05776015116899,-3.064727906084599,CENTRO-OESTE,iip,0.93
AMAZONAS,MANAUS,PLANALTO,2019,novembro,2,1/11/2019,Aegypti,-60.05776015116899,-3.064727906084599,CENTRO-OESTE,iip,2.44
AMAZONAS,MANAUS,PLANALTO,2020,fevereiro,1,1/2/2020,Aegypti,-60.05776015116899,-3.064727906084599,CENTRO-OESTE,iip,1.53
AMAZONAS,MANAUS,PONTA NEGRA,2016,agosto,2,1/8/2016,Aegypti,-60.08812762425273,-3.049461292897339,OESTE,iip,0.82
AMAZONAS,MANAUS,PONTA NEGRA,2017,outubro,2,1/10/2017,Aegypti,-60.08812762425273,-3.049461292897339,OESTE,iip,0.0
AMAZONAS,MANAUS,PONTA NEGRA,2017,fevereiro,1,1/2/2017,Aegypti,-60.08812762425273,-3.049461292897339,OESTE,iip,0.0
AMAZONAS,MANAUS,PONTA NEGRA,2018,outubro,2,1/10/2018,Aegypti,-60.08812762425273,-3.049461292897339,OESTE,iip,0.0
AMAZONAS,MANAUS,PONTA NEGRA,2018,janeiro,1,1/1/2018,Aegypti,-60.08812762425273,-3.049461292897339,OESTE,iip,0.0
AMAZONAS,MANAUS,PONTA NEGRA,2019,fevereiro,1,1/2/2019,Aegypti,-60.08812762425273,-3.049461292897339,OESTE,iip,0.0
AMAZONAS,MANAUS,PONTA NEGRA,2019,novembro,2,1/11/2019,Aegypti,-60.08812762425273,-3.049461292897339,OESTE,iip,0.0
AMAZONAS,MANAUS,PONTA NEGRA,2020,fevereiro,1,1/2/2020,Aegypti,-60.08812762425273,-3.049461292897339,OESTE,iip,0.0
AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2016,agosto,2,1/8/2016,Aegypti,-60.013307550267506,-3.122328522975479,SUL,iip,0.0
AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2017,outubro,2,1/10/2017,Aegypti,-60.013307550267506,-3.122328522975479,SUL,iip,0.0
AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2017,fevereiro,1,1/2/2017,Aegypti,-60.013307550267506,-3.122328522975479,SUL,iip,0.0
AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2018,outubro,2,1/10/2018,Aegypti,-60.013307550267506,-3.122328522975479,SUL,iip,2.07
AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2018,janeiro,1,1/1/2018,Aegypti,-60.013307550267506,-3.122328522975479,SUL,iip,2.07
AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2019,fevereiro,1,1/2/2019,Aegypti,-60.013307550267506,-3.122328522975479,SUL,iip,1.62
AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2019,novembro,2,1/11/2019,Aegypti,-60.013307550267506,-3.122328522975479,SUL,iip,1.3
AMAZONAS,MANAUS,PRACA 14 DE JANEIRO,2020,fevereiro,1,1/2/2020,Aegypti,-60.013307550267506,-3.122328522975479,SUL,iip,4.14
AMAZONAS,MANAUS,PRESIDENTE VARGAS,2016,agosto,2,1/8/2016,Aegypti,-60.030081311564885,-3.118824158478601,SUL,iip,1.78
AMAZONAS,MANAUS,PRESIDENTE VARGAS,2017,outubro,2,1/10/2017,Aegypti,-60.030081311564885,-3.118824158478601,SUL,iip,0.65
AMAZONAS,MANAUS,PRESIDENTE VARGAS,2017,fevereiro,1,1/2/2017,Aegypti,-60.030081311564885,-3.118824158478601,SUL,iip,1.32
AMAZONAS,MANAUS,PRESIDENTE VARGAS,2018,outubro,2,1/10/2018,Aegypti,-60.030081311564885,-3.118824158478601,SUL,iip,1.81
AMAZONAS,MANAUS,PRESIDENTE VARGAS,2018,janeiro,1,1/1/2018,Aegypti,-60.030081311564885,-3.118824158478601,SUL,iip,1.81
AMAZONAS,MANAUS,PRESIDENTE VARGAS,2019,fevereiro,1,1/2/2019,Aegypti,-60.030081311564885,-3.118824158478601,SUL,iip,0.0
AMAZONAS,MANAUS,PRESIDENTE VARGAS,2019,novembro,2,1/11/2019,Aegypti,-60.030081311564885,-3.118824158478601,SUL,iip,1.17
AMAZONAS,MANAUS,PRESIDENTE VARGAS,2020,fevereiro,1,1/2/2020,Aegypti,-60.030081311564885,-3.118824158478601,SUL,iip,0.63
